id_question,question,option1,option2,option3,option4,option5,option6,label,level
161339_3,"توفي عن أم (1)، زوجة (3)، ابن (3)، بنت (4).
كيف يقسم نصيب الأولاد (الذكور والإناث) بينهم؟",A) بالتساوي,B) للأنثى مثل حظ الذكرين,C) للذكر مثل حظ الأنثى,D) للأنثى مثل حظ الذكر,E) لا شيء,F) للذكر مثل حظ الأنثيين,F,Beginner
149407_7,"توفيت عن: أب، وأم، وزوج، وجد لأب، وجدة لأب، وشقيقان، وخمس شقيقات، وأخ لأب، وأخت لأب.
ما نصيب الشقيقات الخمس؟",A) الباقي تعصيبا,B) النصف,C) الثلثان,D) السدس,E) الثلث,F) لا شيء,F,Beginner
80319_3,"توفي عن زوجة وأربعة أبناء وبنت
كم عدد سهام البنت من مجموع السهام؟",A) تسعة سهام,B) أربعة عشر سهما,C) سبعة سهام,D) اثنا عشر سهما,E) ستة سهام,F) ثمانية سهام,C,Intermediate
139727_1,"توفي عن: (ابن) العدد 2، (بنت) العدد 1، (ابن ابن) العدد 9، (أخ شقيق) العدد 1، (أخ من الأب) العدد 2.
ما هو نصيب البنت من الأسهم في هذه التركة التي تقسم على خمسة أسهم؟",A) سهمان,B) ثلاثة أسهم,C) أربعة أسهم,D) خمسة أسهم,E) سهم واحد,F) نصف سهم,E,Intermediate
168707_5,توفي عن أربعة أبناء: هل يؤثر كون أحد الأبناء ليس شقيقاً لبقية الأبناء على نصيبه في تركة والده؟,A) نعم، ينقص نصيبه,B) نعم، يحرم من الميراث,C) لا، لا يؤثر,D) نعم، يرث النصف فقط,E) نعم، يرث الربع فقط,F) نعم، يرث بالوصية فقط,C,Beginner
168023_1,"توفي عن ابن (1) وأب (1) وأخ شقيق (1) وعم (شقيق للأب) (1) وابن عم شقيق (3) وأم (1) وبنت (1) وزوجة (1)
ما نصيب الأم؟",A) النصف,B) الربع,C) الثمن,D) الثلث,E) السدس,F) لا شيء,E,Beginner
158723_2,"توفي عن: (ابن أخ شقيق) العدد 7، (بنت) العدد 3
ما هو نصيب أبناء الأخ الشقيق تعصيباً؟",A) النصف,B) الثلث,C) الربع,D) الباقي,E) السدس,F) الثمن,D,Beginner
343639_1,توفي عن زوجة واحدة، و10 بنات، و2 أخ شقيق، و4 أخت شقيقة، و2 أخ من الأب، و1 أخ من الأم. ما هو النصيب النهائي لكل وارث من التركة؟,A) الزوجة: 100 سهما، البنت: 60 سهما، الأخ الشقيق: 40 سهما، الأخت الشقيقة: 20 سهما، الأخ من الأب: لا شيء، الأخ من الأم: لا شيء.,B) الزوجة: 150 سهما، البنت: 70 سهما، الأخ الشقيق: 60 سهما، الأخت الشقيقة: 30 سهما، الأخ من الأب: لا شيء، الأخ من الأم: لا شيء.,C) الزوجة: 100 سهما، البنت: 64 سهما، الأخ الشقيق: 50 سهما، الأخت الشقيقة: 25 سهما، الأخ من الأب: لا شيء، الأخ من الأم: لا شيء.,D) الزوجة: 120 سهما، البنت: 64 سهما، الأخ الشقيق: 50 سهما، الأخت الشقيقة: 25 سهما، الأخ من الأب: لا شيء، الأخ من الأم: لا شيء.,E) الزوجة: 120 سهما، البنت: 70 سهما، الأخ الشقيق: 50 سهما، الأخت الشقيقة: 25 سهما، الأخ من الأب: لا شيء، الأخ من الأم: لا شيء.,F) الزوجة: 120 سهما، البنت: 64 سهما، الأخ الشقيق: 40 سهما، الأخت الشقيقة: 20 سهما، الأخ من الأب: لا شيء، الأخ من الأم: لا شيء.,D,Advanced
52005_1,رجل توفي عن أم وجمع من الإخوة الأشقاء ذكورا وإناثا وجد لأب: ما هو الأفضل للجد؟,A) السدس,B) ثلث الباقي بعد سدس الأم,C) المقاسمة,D) نصف الباقي بعد سدس الأم,E) ربع التركة,F) لا يرث مع وجود الأم والإخوة,B,Beginner
478999_2,"توفي عن زوجة، وبنتًا، وأختًا شقيقة، وأبناء أخ شقيق ذكورًا وإناثًا.
ما نصيب البنت؟",A) الثمن,B) الربع,C) النصف,D) السدس,E) الثلث,F) لا شيء,C,Beginner
238285_9,توفي عن أم و 4 أخوات شقيقات و 4 أعمام أشقاء و 3 أعمام لأب. هل يرث الأعمام لأب؟,A) يرثون فرضًا,B) يرثون تعصيبًا,C) يرثون بالرحم,D) لا يرثون,E) يرثون بالوصية,F) يرثون بالولاء,D,Beginner
137476_1,"توفي عن زوجة واحدة وابنين.
ما نصيب الزوجة بالفرض؟",A) الربع,B) الثمن,C) النصف,D) السدس,E) الثلث,F) لا ترث,B,Beginner
504463_5,توفي عن زوجة، وثلاث شقيقات، وأخ لأب، وقُسمت التركة على ستة وثلاثين سهمًا. كم عدد أسهم الأخوات الشقيقات الثلاث مجتمعات؟,A) 3 أسهم,B) 9 أسهم,C) 12 سهمًا,D) 24 سهمًا,E) 30 سهمًا,F) 36 سهمًا,D,Intermediate
445657_1,توفي عن بنت واحدة، وخمسة إخوة أشقاء، وأختان شقيقتان، وأخ من أب، وأختان من أب. ما هو النصيب النهائي لكل وارث من التركة؟,A) بنت: 12 سهمًا، 5 إخوة أشقاء: 10 أسهم، 2 أختان شقيقتان: 2 سهم، أخ من أب: لا شيء، 2 أختان من أب: لا شيء.,B) بنت: 10 أسهم، 5 إخوة أشقاء: 12 سهمًا، 2 أختان شقيقتان: 2 سهم، أخ من أب: لا شيء، 2 أختان من أب: لا شيء.,C) بنت: 12 سهمًا، 5 إخوة أشقاء: لا شيء، 2 أختان شقيقتان: لا شيء، أخ من أب: 8 أسهم، 2 أختان من أب: 4 أسهم.,D) بنت: 16 سهمًا، 5 إخوة أشقاء: 8 أسهم، 2 أختان شقيقتان: لا شيء، أخ من أب: لا شيء، 2 أختان من أب: لا شيء.,E) بنت: 12 سهمًا، 5 إخوة أشقاء: 8 أسهم، 2 أختان شقيقتان: 4 أسهم، أخ من أب: لا شيء، 2 أختان من أب: لا شيء.,F) بنت: 12 سهمًا، 5 إخوة أشقاء: 6 أسهم، 2 أختان شقيقتان: 3 أسهم، أخ من أب: 3 أسهم، 2 أختان من أب: لا شيء.,A,Advanced
134367_5,"توفي عن: أخ شقيق (1)، ابن أخ شقيق (1)، أخت شقيقة (1)
كيف يرث الأخ الشقيق والأخت الشقيقة معاً؟",A) بالفرض,B) بالتعصيب,C) بالفرض والتعصيب,D) بالحجب,E) بالوصية,F) بالرد,B,Intermediate
130374_3,"توفيت عن: زوج، وسبع بنات، وأخ شقيق، وأختان شقيقتان.
من يرث الباقي من التركة؟",A) الزوج فقط,B) البنات فقط,C) الزوج والبنات,D) الأخ الشقيق والأختان الشقيقتان,E) الزوج والأخ الشقيق,F) البنات والأختان الشقيقتان,D,Beginner
245311_4,"توفيت عن: ابن (1)، أب، أخ شقيق (1)، ابن أخ شقيق (2)، زوج، أم، أخت شقيقة (1).
ما هو نصيب الابن؟",A) النصف,B) الربع,C) السدس,D) الثلث,E) الباقي تعصيبا,F) لا يرث,E,Beginner
74181_7,"توفيت عن أربع بنات وابنة ولد وأخت و3 أبناء أخ شقيق و6 بنات أخ شقيق وتركت 138133.33 ريال.
إذا كانت الأخت شقيقة أو لأب، فما هو مقدار نصيبها من التركة؟",A) 92088.8,B) 23022.2,C) 46044.4,D) 138133.33,E) لا شيء لها,F) كل التركة,C,Advanced
135247_1,توفيت عن: أخ من الأم (3)، ابن عم شقيق (6)، زوج، أم. ما نصيب الأم فرضاً؟,A) النصف,B) الربع,C) الثلث,D) السدس,E) الثمن,F) لا شيء,D,Beginner
194243_6,"توفي عن: 4 أخ شقيق، 9 ابن أخ شقيق، 3 ابن عم شقيق، 4 أخت شقيقة.
كيف يقسم الأخوة الأشقاء والأخوات الشقيقات التركة بينهم إذا ورثوا مجتمعين؟",A) يقسمونها بينهم بالتساوي,B) للذكر مثل حظ الأنثيين,C) للأنثى مثل حظ الذكرين,D) للذكر النصف وللأنثى النصف,E) للذكر الثلث وللأنثى الثلثان,F) للذكر الثلثان وللأنثى الثلث,B,Beginner
176671_5,"توفي عن 6 أبناء و 8 بنات وزوجة واحدة.
كم أصل المسألة (عدد الأسهم الكلي)؟",A) 100,B) 120,C) 140,D) 160,E) 180,F) 200,D,Intermediate
177397_3,"توفي عن: أخ (وهو القاتل لأبيهما).
هل يرث الأخ الذي قتل أباه من أخيه الذي ورث من أبيه؟",A) يرث,B) لا يرث,C) يرث النصف,D) يرث الثلث,E) يرث السدس,F) لا يرث لأنه محجوب,A,Beginner
93408_7,توفي رجل ليس له أولاد مطلقا ولا شقيقة على قيد الحياة، وله أبناء إخوة أشقاء ذكور وأبناء إخوة أشقاء إناث وأبناء شقيقة ذكور وإناث. ما نصيب أبناء الشقيقة الذكور والإناث؟,A) النصف,B) الثلث,C) السدس,D) الربع,E) الباقي,F) لا يرثون,F,Beginner
138471_1,توفي عن زوجة، و3 بنات، و2 أخت شقيقة، و2 أخ من الأب. ما هو النصيب النهائي لكل وارث من التركة؟,A) الزوجة: 18 سهما، البنت: 30 سهما، الأخت الشقيقة: 17 سهما، الأخ من الأب: لا شيء.,B) الزوجة: 16 سهما، البنت: 35 سهما، الأخت الشقيقة: 12 سهما، الأخ من الأب: لا شيء.,C) الزوجة: 18 سهما، البنت: 32 سهما، الأخت الشقيقة: 15 سهما، الأخ من الأب: لا شيء.,D) الزوجة: 20 سهما، البنت: 30 سهما، الأخت الشقيقة: 14 سهما، الأخ من الأب: لا شيء.,E) الزوجة: 18 سهما، البنت: 32 سهما، الأخت الشقيقة: 10 سهما، الأخ من الأب: 5 سهما.,F) الزوجة: 18 سهما، البنت: 32 سهما، الأخت الشقيقة: 15 سهما، الأخ من الأب: 10 سهما.,C,Advanced
493438_1,"توفي عن 2 ذكور و3 إناث.
كيف يتم تقسيم الشقة بين الأبناء الورثة؟",A) تقسم بالتساوي بين الذكور والإناث,B) تقسم للذكر مثل حظ الأنثيين,C) لا تقسم حتى تتزوج الأخت المقيمة,D) تقسم حسب حاجة كل وارث للسكن,E) تعطى الأولوية في القسمة لمن لا يملك شقة,F) تعطى الأخت المقيمة الشقة كاملة,B,Beginner
164087_7,"توفيت عن زوج و 3 بنات وأخت شقيقة وأخ من الأب، وقسمت التركة على ستة وثلاثين سهما.
كم عدد أسهم كل بنت من البنات الثلاث؟",A) سهم واحد,B) سهمان,C) ثلاثة أسهم,D) ستة أسهم,E) ثمانية أسهم,F) تسعة أسهم,E,Intermediate
321961_6,"توفي عن أمًّا، وزوجة، وخمس بنات، وأخوين، وأختين.
كم عدد أسهم البنات الخمس مجتمعات من مجموع الأسهم؟",A) 120,B) 90,C) 30,D) 720,E) 480,F) 0,E,Intermediate
68770_1,"توفي عن رجل وله زوجة وبنتان وأخت واحدة.
ما نصيب الزوجة؟",A) النصف,B) الربع,C) الثمن,D) السدس,E) الثلث,F) لا شيء,C,Beginner
247627_4,"توفي عن 5 أبناء و 4 بنات و 2 زوجة.
كم عدد السهام المخصصة لكل زوجة على حدة من التركة؟",A) 0.5,B) 1,C) 1.5,D) 2,E) 2.5,F) 3,B,Intermediate
315013_7,"توفي عن ورثة من الرجال: أب، أخ شقيق (العدد اثنان)، عم شقيق للأب (العدد اثنان)، ابن عم شقيق (العدد واحد). وورثة من النساء: أم، زوجة (العدد واحدة وهي حامل)، جدة أم الأم، أخت شقيقة (العدد اثنتان). مع وجود ديون على الميت.
كم عدد الأسهم التي تعطى للزوجة؟",A) 24,B) 32,C) 48,D) 64,E) 96,F) 128,C,Intermediate
295006_2,"توفي عن ست بنات، وابني عم شقيق، وستة أبناء عم من الأب.
كم عدد أسهم البنات من أصل ثمانية عشر سهما؟",A) 6,B) 8,C) 10,D) 12,E) 14,F) 16,D,Intermediate
158307_7,توفي عن: 8 أبناء، 1 أخ من الأب، 3 بنات، 2 زوجات. ما هو نصيب الأخ من الأب من التركة؟,A) يرث بالتعصيب,B) يرث بالفرض,C) لا شيء له,D) يرث مع الأبناء,E) يرث مع البنات,F) يرث نصف التركة,C,Beginner
202996_7,"توفي عن أم وعم وأخت شقيقة.
كم عدد أسهم العم الشقيق؟",A) سهم واحد,B) سهمان,C) ثلاثة أسهم,D) أربعة أسهم,E) ستة أسهم,F) ثمانية أسهم,A,Intermediate
176237_4,"توفي عن أم وزوجة وأربعة أبناء وبنت وأخوات شقيقات.
كم عدد أسهم الزوجة من مجموع الأسهم البالغ مائتين وستة عشر سهما؟",A) 27,B) 34,C) 17,D) 36,E) 216,F) 0,A,Intermediate
